YEAR,MONTH,DAY_OF_MONTH,Latitude,Longitude,TIME_HOUR,TIME_MINUTE,DAY_OF_WEEK,CLASSIFICATION,NEIGHBOURHOOD
157362,2006,12,14,49.22710631,-123.0621508,21,0,3,-1,21
241517,2008,9,23,49.2510469,-123.1117353,22,0,1,-1,15
68214,2004,9,15,49.22060717,-123.0720072,19,0,2,-1,21
261610,2009,1,9,49.23112427,-123.1009469,12,0,4,-1,20
497857,2016,3,3,49.24990744,-123.0723718,15,0,3,-1,6
470123,2015,6,6,49.28308735,-123.1074722,3,11,5,-1,1
317337,2010,8,12,49.27930451,-123.1339163,21,0,3,-1,22
212360,2007,9,3,49.28375523,-123.1022264,4,45,0,-1,1
208225,2007,2,16,49.26388053,-123.2121291,19,30,4,-1,23
316791,2010,8,27,49.25628849,-123.0468978,2,0,4,-1,14
124948,2005,2,20,49.27932236,-123.1133699,0,0,6,-1,1
488053,2016,9,5,49.25175347,-123.1028203,0,31,0,-1,15
106925,2005,5,16,49.28099554,-123.0847368,23,59,0,-1,19
474548,2015,12,10,49.27440459,-123.119193,20,16,3,-1,1
456459,2015,11,11,49.26622805,-123.1664844,0,0,2,-1,9
76941,2004,2,9,49.27679965,-123.1210013,18,0,0,-1,1
379727,2013,6,8,49.27274267,-123.0733822,21,4,5,-1,4
42911,2003,1,19,49.26892465,-123.1487307,15,0,6,-1,9
57863,2004,2,20,49.2270523,-123.1495626,21,17,4,-1,7
433243,2014,12,12,49.27449765,-123.1480092,21,0,4,-1,9
209044,2007,1,22,49.25900998,-123.1422822,12,0,0,-1,3
353787,2012,5,30,49.25652037,-123.0757448,5,3,2,-1,6
198894,2007,6,3,49.25163358,-123.0986739,12,0,6,-1,15
109371,2005,9,15,49.24559862,-123.0967363,10,0,3,-1,15
55900,2004,1,8,49.28477274,-123.1250258,19,44,3,-1,22
238088,2008,1,3,49.26207047,-123.1072458,12,19,3,-1,11
334236,2011,9,24,49.27757886,-123.0733568,14,0,5,-1,4
19508,2003,6,19,49.2347252,-123.1837689,21,0,3,-1,2
390946,2013,7,25,49.26830595,-123.1067566,22,0,3,-1,11
269152,2009,1,10,49.28076403,-123.1167859,7,30,5,-1,1
226628,2008,9,6,49.27224313,-123.0387961,23,0,5,-1,5
515762,2017,2,24,49.2840663,-123.1099514,22,0,4,-1,1
298894,2010,12,9,49.28802961,-123.1243769,18,30,3,-1,1
194293,2007,3,13,49.28209171,-123.0913248,18,30,1,-1,19
321032,2010,6,2,49.2780266,-123.1229607,11,5,2,-1,1
123621,2005,4,18,49.2848416,-123.0590043,20,0,0,-1,4
528097,2017,6,15,49.28363317,-123.1163872,14,20,3,-1,1
359024,2012,7,5,49.28127249,-123.1180584,8,15,3,-1,1
477301,2016,7,17,49.27256558,-123.1203486,10,0,6,-1,1
45639,2003,7,3,49.26858969,-123.1874262,16,30,3,-1,23
506937,2016,4,8,49.23253477,-123.1365272,21,16,4,-1,13
265172,2009,3,4,49.26629454,-123.1477516,23,0,2,-1,9
25389,2003,3,11,49.21155012,-123.1328471,0,0,1,-1,10
271164,2009,2,25,49.25852583,-123.1150888,10,0,2,-1,3
461620,2015,2,22,49.2824676,-123.1070582,14,30,6,-1,1
273642,2009,12,27,49.26873473,-123.0687713,21,11,6,-1,4
187395,2007,12,20,49.22841659,-123.1005552,13,0,3,-1,20
330101,2011,5,23,49.26276127,-123.1437949,17,0,0,-1,3
301784,2010,5,1,49.28477454,-123.1357128,21,0,5,-1,22
231198,2008,7,13,49.28230209,-123.1020973,2,30,6,-1,1
144949,2006,1,23,49.28474751,-123.1249869,2,16,0,-1,22
119712,2005,8,6,49.27903312,-123.1293409,11,16,5,-1,22
429725,2014,7,25,49.24125053,-123.1497423,10,30,4,-1,0
381709,2013,1,7,49.24816298,-123.1706525,12,0,0,-1,2
522344,2017,6,17,49.24750141,-123.1446619,0,0,5,-1,16
396673,2013,10,8,49.26226976,-123.0682098,8,0,1,-1,6
457997,2015,11,12,49.28480767,-123.1218035,7,15,3,-1,22
264191,2009,11,15,49.27967184,-123.1202885,18,0,6,-1,1
524640,2017,1,17,49.21416041,-123.0932982,23,20,1,-1,20
285070,2009,2,13,49.28363848,-123.1133109,5,49,4,-1,1
271453,2009,3,15,49.27927541,-123.0906352,20,37,6,-1,19
18599,2003,6,8,49.28895621,-123.123442,0,1,6,-1,1
505409,2016,8,26,49.27616048,-123.1275811,10,40,4,-1,1
397832,2013,4,14,49.28094151,-123.1071279,19,21,6,-1,1
35035,2003,5,13,49.28344979,-123.1251368,11,30,1,-1,22
330748,2011,8,31,49.23476859,-123.1853246,21,30,2,-1,2
494777,2016,10,3,49.25840091,-123.2085761,0,15,0,-1,23
425624,2014,10,3,49.27278045,-123.141119,11,0,4,-1,3
359693,2012,9,1,49.27626698,-123.1099044,1,15,5,-1,1
232480,2008,4,9,49.28276102,-123.1176182,18,30,2,-1,1
2441,2003,9,29,49.29258332,-123.137097,7,40,0,-1,22
475206,2016,8,17,49.27094722,-123.1602319,21,45,2,-1,9
451581,2015,6,6,49.20756495,-123.1377529,20,0,5,-1,10
206231,2007,1,6,49.28298309,-123.1396153,16,0,5,-1,22
413268,2014,8,26,49.28229119,-123.1183292,20,40,1,-1,1
152276,2006,4,27,49.25965049,-123.1303462,23,0,3,-1,3
159485,2006,8,23,49.27985298,-123.1083069,18,0,2,-1,1
225832,2008,2,24,49.26167823,-123.1029554,23,0,6,-1,11
529437,2017,6,9,49.23872654,-123.051183,12,38,4,-1,14
338682,2011,8,18,49.28229119,-123.1183292,13,27,3,-1,1
456327,2015,7,5,49.25001153,-123.1119379,21,1,6,-1,15
401424,2013,8,25,49.24127341,-123.0360543,12,0,6,-1,14
317350,2010,6,11,49.28132899,-123.0961127,2,38,4,-1,19
168343,2006,3,14,49.21694964,-123.1141549,16,0,1,-1,10
119951,2005,8,10,49.27999082,-123.099779,6,0,2,-1,1
131585,2005,4,11,49.26309581,-123.1108924,16,45,0,-1,11
243608,2008,10,11,49.26582837,-123.1205126,9,42,5,-1,3
138143,2005,7,13,49.28817195,-123.1206878,13,0,2,-1,1
240849,2008,5,15,49.28245092,-123.1182643,19,46,3,-1,1
281110,2009,2,4,49.28694594,-123.1327968,21,0,2,-1,22
176786,2006,9,5,49.27638957,-123.0387553,21,0,1,-1,5
182145,2006,9,2,49.28182573,-123.1171386,22,30,5,-1,1
243520,2008,1,8,49.26025024,-123.0992455,21,26,1,-1,11
312027,2010,8,11,49.23531996,-123.149261,18,30,2,-1,16
428310,2014,11,23,49.27739454,-123.1279029,8,45,6,-1,1
26836,2003,7,26,49.24041601,-123.1791535,13,0,5,-1,2
352019,2012,4,24,49.29148876,-123.1293179,15,30,1,-1,1
297416,2010,1,18,49.26104746,-123.1521819,0,40,0,-1,9
314969,2010,1,19,49.26070082,-123.0471076,14,16,1,-1,14
203560,2007,4,29,49.26957415,-123.0311282,13,0,6,-1,5
149668,2006,3,13,49.26120326,-123.0961901,22,31,0,-1,11
458365,2015,10,5,49.2870181,-123.1286518,12,20,0,-1,22
412493,2014,7,21,49.24526876,-123.1204628,7,30,0,-1,17
488373,2016,11,28,49.26226976,-123.0682098,17,30,0,-1,6
94823,2004,7,26,49.28021266,-123.0671247,16,0,0,-1,4
497548,2016,9,11,49.26625424,-123.0957672,12,0,6,-1,11
98543,2004,1,6,49.28732041,-123.1307519,23,59,1,-1,22
165141,2006,9,7,49.25122366,-123.0782449,2,0,3,-1,6
31577,2003,12,12,49.23822845,-123.1853157,0,1,4,-1,2
432855,2014,1,17,49.2640829,-123.171142,22,0,4,-1,9
269541,2009,5,30,49.28276102,-123.1176182,17,16,5,-1,1
219835,2007,2,14,49.27876526,-123.1256579,12,30,2,-1,1
117398,2005,3,29,49.20809866,-123.124166,19,0,1,-1,10
328109,2011,2,8,49.26367209,-123.1018585,22,15,1,-1,11
301873,2010,9,4,49.24365135,-123.0762766,0,34,5,-1,6
314273,2010,1,27,49.26385348,-123.1573107,19,0,2,-1,9
58468,2004,9,29,49.26087878,-123.1915074,20,0,2,-1,23
480925,2016,3,3,49.23451796,-123.1537735,10,22,3,-1,7
247800,2008,2,27,49.28459924,-123.1248483,17,40,2,-1,22
357501,2012,5,12,49.23849549,-123.1711044,13,12,5,-1,2
183370,2006,2,28,49.26197337,-123.0424678,8,0,1,-1,5
434464,2014,5,9,49.2556186,-123.1013256,22,49,4,-1,15
516105,2017,4,22,49.28341647,-123.1128645,13,30,5,-1,1
16027,2003,1,10,49.27322463,-123.1162483,0,0,4,-1,1
436748,2014,6,24,49.23695119,-123.0632728,14,0,1,-1,6
9645,2003,2,1,49.23904108,-123.0320322,23,0,5,-1,14
135360,2005,3,9,49.28126984,-123.0973644,6,0,2,-1,19
274023,2009,8,1,49.27139595,-123.0426836,23,0,5,-1,5
457440,2015,2,10,49.26946095,-123.0696124,17,0,1,-1,4
192700,2007,7,26,49.25445422,-123.0822414,4,0,3,-1,6
133860,2005,4,13,49.28119273,-123.0676565,19,4,2,-1,4
165198,2006,9,5,49.28573443,-123.0560001,18,30,1,-1,5
428791,2014,7,12,49.28113596,-123.0618933,11,0,5,-1,4
471939,2015,5,18,49.24640356,-123.0767832,18,0,0,-1,6
342123,2011,11,1,49.2783992,-123.1115059,7,41,1,-1,1
467879,2015,1,10,49.23169136,-123.149469,23,0,5,-1,7
141552,2005,9,29,49.2856478,-123.1242673,13,30,3,-1,22
265141,2009,2,16,49.23352444,-123.1016023,22,56,0,-1,15
203859,2007,3,20,49.28883031,-123.0431724,22,0,1,-1,5
13405,2003,10,16,49.28113048,-123.0584302,2,0,3,-1,4
521816,2017,3,11,49.27898532,-123.1128083,8,25,5,-1,1
448060,2015,5,12,49.26644457,-123.0676714,17,30,1,-1,4
218654,2007,7,13,49.27575004,-123.1225915,22,35,4,-1,1
298284,2010,9,24,49.25816372,-123.0369859,13,4,4,-1,14
206234,2007,9,26,49.28099989,-123.1202842,20,0,2,-1,1
160321,2006,4,16,49.26393368,-123.1623496,20,0,6,-1,9
171333,2006,9,2,49.28112889,-123.1162308,12,0,5,-1,1
66233,2004,5,27,49.28208638,-123.0913587,22,0,3,-1,19
227892,2008,6,24,49.27069627,-123.1343194,19,12,1,-1,3
355968,2012,12,9,49.21233231,-123.1315419,11,30,6,-1,10
423402,2014,1,9,49.28317999,-123.1290191,10,0,3,-1,22
484944,2016,3,28,49.28262067,-123.106992,12,29,0,-1,1
112664,2005,9,14,49.28225219,-123.0975922,9,0,2,-1,19
188401,2007,11,19,49.22527426,-123.0290765,8,0,0,-1,8
140866,2005,2,4,49.26971441,-123.1390696,21,0,4,-1,3
15522,2003,1,23,49.2804178,-123.1356454,20,30,3,-1,22
509218,2016,6,1,49.28213879,-123.1043485,8,36,2,-1,1
58337,2004,1,30,49.26350578,-123.1353195,10,6,4,-1,3
456791,2015,12,8,49.28471405,-123.1148409,15,7,1,-1,1
225387,2008,2,9,49.27939874,-123.0688634,8,0,5,-1,4
449592,2015,8,13,49.24338432,-123.0707031,22,0,3,-1,6
58294,2004,6,11,49.27381807,-123.1208671,18,28,4,-1,1
315338,2010,1,23,49.25823603,-123.0446505,7,14,5,-1,14
211528,2007,5,6,49.26586943,-123.1205511,22,0,6,-1,3
247516,2008,11,13,49.27459137,-123.0441902,6,4,3,-1,5
207136,2007,1,9,49.27658249,-123.1251553,18,0,1,-1,1
29202,2003,2,3,49.27965686,-123.1075673,21,45,0,-1,1
77788,2004,1,7,49.2778561,-123.1356136,23,0,2,-1,22
369506,2012,10,8,49.28027489,-123.058724,0,0,0,-1,4
323768,2011,7,4,49.27503222,-123.1236874,16,0,0,-1,1
479462,2016,8,5,49.26818131,-123.0971344,13,3,4,-1,11
124897,2005,12,5,49.23361037,-123.0502394,4,20,0,-1,14
371930,2012,8,14,49.27407453,-123.0244102,16,25,1,-1,5
420463,2014,7,27,49.23570003,-123.0396851,21,30,6,-1,14
449658,2015,1,7,49.23358553,-123.1201479,15,0,2,-1,13
357826,2012,6,29,49.26848635,-123.1734775,19,0,4,-1,9
471632,2015,7,17,49.28217234,-123.1245969,21,31,4,-1,22
280943,2009,1,28,49.25765533,-123.1530282,23,30,2,-1,9
461275,2015,7,20,49.24964149,-123.0443437,23,21,0,-1,14
499292,2016,10,25,49.28696031,-123.1328187,20,0,1,-1,22
421419,2014,2,6,49.29277054,-123.1416971,0,0,3,-1,22
346283,2011,11,5,49.2348713,-123.1163771,14,18,5,-1,17
400054,2013,6,18,49.28683235,-123.1410578,21,0,1,-1,22
111128,2005,10,8,49.26149324,-123.0566525,22,0,5,-1,6
448839,2015,1,16,49.26116195,-123.1014767,15,0,4,-1,11
289548,2009,1,12,49.28319994,-123.1228405,13,0,0,-1,1
126765,2005,7,8,49.23478989,-123.1163801,14,45,4,-1,17
76513,2004,8,5,49.28028527,-123.1274579,15,15,3,-1,22
58252,2004,8,2,49.2610662,-123.1009048,22,0,0,-1,11
381318,2013,9,30,49.28262067,-123.106992,3,45,0,-1,1
519625,2017,3,30,49.28238257,-123.1020162,10,30,3,-1,1
483167,2016,9,18,49.28792648,-123.1300502,18,0,6,-1,22
293725,2010,11,23,49.24346903,-123.0858824,18,0,1,-1,6
100433,2005,5,28,49.26520199,-123.1267667,22,0,5,-1,3
115323,2005,6,17,49.2499439,-123.1010878,23,0,4,-1,15
348244,2011,8,20,49.26342883,-123.0948091,12,0,5,-1,11
363706,2012,5,23,49.26578661,-123.0697232,18,0,2,-1,4
247603,2008,7,14,49.26814316,-123.1573424,4,0,0,-1,9
237495,2008,6,15,49.27049788,-123.1892197,16,0,6,-1,23
446594,2015,6,10,49.22102903,-123.0337334,1,30,2,-1,8
189286,2007,3,3,49.27642051,-123.1252241,20,10,5,-1,1
392805,2013,11,26,49.28176609,-123.1154478,6,30,1,-1,1
487378,2016,10,30,49.25352895,-123.0317796,22,0,6,-1,14
456524,2015,2,17,49.2582096,-123.0264862,18,4,1,-1,14
351499,2012,1,15,49.27909318,-123.1233648,0,38,6,-1,1
501753,2016,8,11,49.26556499,-123.1068902,23,42,3,-1,11
18912,2003,6,10,49.26429596,-123.1789417,3,36,1,-1,9
521928,2017,6,17,49.21250368,-123.1403294,4,50,5,-1,10
122503,2005,11,1,49.22702548,-123.149429,22,0,1,-1,7
47058,2003,1,3,49.26431401,-123.0919639,8,0,4,-1,11
54797,2004,11,22,49.21893858,-123.0706493,7,15,0,-1,21
377317,2012,1,2,49.23476859,-123.1853246,23,30,0,-1,2
358924,2012,11,14,49.28112272,-123.1085181,2,1,2,-1,1
443079,2015,7,22,49.26660305,-123.0961255,7,0,2,-1,11
59193,2004,6,20,49.30064253,-123.1301747,10,20,6,-1,18
149652,2006,2,20,49.27752812,-123.133386,17,0,0,-1,22
129564,2005,3,2,49.27137209,-123.1902311,17,30,2,-1,23
469536,2015,6,8,49.27771361,-123.1232536,18,30,0,-1,1
496741,2016,2,5,49.28016429,-123.0895095,18,0,4,-1,19
186764,2007,3,9,49.24457152,-123.048341,23,40,4,-1,14
528862,2017,2,19,49.28623894,-123.1151761,21,30,6,-1,1
263131,2009,3,17,49.23008362,-123.0927885,19,30,1,-1,20
157482,2006,6,11,49.28017311,-123.1274502,21,15,6,-1,1
277237,2009,4,18,49.2581996,-123.1500964,17,30,5,-1,9
205920,2007,2,20,49.26606451,-123.1342846,22,0,1,-1,3
423851,2014,9,5,49.26526106,-123.0888105,23,0,4,-1,11
82076,2004,2,15,49.26230309,-123.0718437,22,0,6,-1,6
197026,2007,11,26,49.28215812,-123.0953052,1,17,0,-1,19
529466,2017,2,5,49.23195432,-123.0301388,4,0,6,-1,8
277321,2009,10,29,49.28628033,-123.1273407,17,0,3,-1,22
262687,2009,9,11,49.26357271,-123.1008032,21,13,4,-1,11
3827,2003,4,25,49.26702097,-123.117968,19,0,4,-1,3
272945,2009,2,17,49.28390674,-123.1167172,14,53,1,-1,1
318444,2010,11,15,49.27116754,-123.0695684,16,27,0,-1,4
395997,2013,4,4,49.27661645,-123.0389452,10,0,3,-1,5
446461,2015,3,4,49.22642832,-123.0824439,20,0,2,-1,20
292750,2010,8,18,49.28122492,-123.0953455,1,27,2,-1,19
89036,2004,4,20,49.26026831,-123.1069243,0,0,1,-1,11
77283,2004,10,22,49.27375809,-123.1019051,18,30,4,-1,1
514239,2017,1,13,49.26099883,-123.1993452,16,0,4,-1,23
176575,2006,1,5,49.28189804,-123.1207383,17,54,3,-1,1
315937,2010,7,7,49.28302518,-123.0977596,10,25,2,-1,19
445388,2015,6,23,49.26226976,-123.0682098,18,5,1,-1,6
459700,2015,10,10,49.25953732,-123.1682246,13,31,5,-1,9
149738,2006,10,7,49.2633197,-123.1190331,16,42,5,-1,3
527658,2017,1,28,49.27154407,-123.1090379,14,0,5,-1,11
269183,2009,5,30,49.27947582,-123.1169756,14,30,5,-1,1
4480,2003,10,11,49.27956553,-123.1204496,22,0,5,-1,1
512724,2016,8,6,49.24483438,-123.1013582,9,41,5,-1,15
238046,2008,7,20,49.26334965,-123.0851284,16,0,6,-1,11
115324,2005,4,13,49.27892702,-123.1226167,15,0,2,-1,1
88946,2004,8,16,49.26934839,-123.0468098,14,0,0,-1,5
8862,2003,6,11,49.26349446,-123.1879673,21,0,2,-1,23
489793,2016,11,3,49.26442354,-123.148171,19,0,3,-1,9
125064,2005,2,15,49.23809718,-123.1030226,21,30,1,-1,15
147995,2006,5,31,49.28792648,-123.1300502,8,0,2,-1,22
125008,2005,4,2,49.2573202,-123.1380791,16,0,5,-1,3
91726,2004,10,21,49.22733661,-123.0271972,23,0,3,-1,8
172507,2006,8,9,49.25870843,-123.1156328,11,6,2,-1,3
368959,2012,2,28,49.28398765,-123.1072072,12,0,1,-1,1
340801,2011,11,2,49.28276102,-123.1176182,15,48,2,-1,1
32492,2003,5,23,49.27879746,-123.1216231,16,0,4,-1,1
372015,2012,6,4,49.22648909,-123.1903507,18,0,0,-1,7
493868,2016,12,1,49.2501028,-123.1654585,20,0,3,-1,0
155811,2006,7,5,49.20903122,-123.1066804,21,42,2,-1,20
381109,2013,12,7,49.28079732,-123.1317475,22,41,5,-1,22
377868,2012,6,6,49.27948254,-123.0997377,15,0,2,-1,19
210676,2007,4,24,49.25229086,-123.0371725,1,7,1,-1,14
270864,2009,3,11,49.28515758,-123.1240882,13,43,2,-1,22
174409,2006,1,13,49.22745943,-123.1884192,18,0,4,-1,7
466031,2015,7,28,49.23358553,-123.1201479,11,18,1,-1,13
221548,2007,3,10,49.27896688,-123.1195137,21,0,5,-1,1
153425,2006,3,28,49.23309436,-123.0904844,0,1,1,-1,6
29475,2003,7,27,49.28393901,-123.1138638,11,30,6,-1,1
74033,2004,2,10,49.21069203,-123.0992089,14,40,1,-1,20
233879,2008,3,20,49.21060261,-123.0276107,9,0,3,-1,8
469320,2015,11,6,49.27610172,-123.0989827,23,31,4,-1,19
289324,2009,10,5,49.24642131,-123.0780856,15,30,0,-1,6
180503,2006,11,15,49.28210645,-123.0879714,10,0,2,-1,19
377745,2012,4,6,49.2598155,-123.1387294,16,20,4,-1,3
51588,2004,3,25,49.28308075,-123.1189836,18,0,3,-1,1
213115,2007,10,30,49.27392484,-123.1213801,9,30,1,-1,1
341358,2011,6,15,49.27971952,-123.1165966,22,30,2,-1,1
491403,2016,9,28,49.23959802,-123.0992309,19,0,2,-1,15
272113,2009,4,9,49.25790741,-123.0906375,21,41,3,-1,11
76618,2004,8,3,49.28113057,-123.1260445,0,0,1,-1,1
93125,2004,10,9,49.2650765,-123.1184743,19,30,5,-1,3
498503,2016,11,6,49.29224473,-123.1365795,6,22,6,-1,22
334356,2011,1,31,49.28536858,-123.1175726,23,0,0,-1,1
346096,2011,7,11,49.23455561,-123.1510058,2,0,0,-1,16
80739,2004,8,19,49.28377935,-123.1343709,10,0,3,-1,22
461430,2015,6,6,49.23895508,-123.0593325,13,55,5,-1,6
391614,2013,10,2,49.27913797,-123.0934569,12,0,2,-1,19
322364,2011,10,18,49.25656128,-123.0964126,5,45,1,-1,11
530564,2017,5,3,49.26820695,-123.1560713,21,14,2,-1,9
175967,2006,10,2,49.26418839,-123.1215158,22,0,0,-1,3
183205,2006,2,7,49.2600377,-123.1957078,8,0,1,-1,23
348353,2011,7,3,49.24539496,-123.0800417,23,30,6,-1,6
423726,2014,2,21,49.28070967,-123.1055952,21,45,4,-1,1
307599,2010,11,13,49.21574238,-123.0991627,12,0,5,-1,20
297959,2010,5,28,49.25787054,-123.1737308,22,0,4,-1,9
317449,2010,10,31,49.28308149,-123.0959327,16,20,6,-1,19
432786,2014,2,11,49.27633548,-123.1141317,22,30,1,-1,1
296359,2010,12,20,49.28217754,-123.1340205,3,16,0,-1,22
197599,2007,3,19,49.26344949,-123.126737,9,30,0,-1,3
444276,2015,2,28,49.27858281,-123.0751792,10,30,5,-1,4
92243,2004,10,18,49.25161489,-123.1153645,20,0,0,-1,17
498719,2016,5,5,49.25161449,-123.0614655,10,30,3,-1,6
479101,2016,1,2,49.2806429,-123.099759,11,14,5,-1,1
370133,2012,1,14,49.28276102,-123.1176182,14,24,5,-1,1
251904,2008,5,27,49.27936739,-123.0664867,18,0,1,-1,4
170202,2006,10,10,49.2332715,-123.0388442,19,30,1,-1,14
2109,2003,3,16,49.28120469,-123.0524402,19,12,6,-1,5
171764,2006,2,18,49.2703893,-123.0616094,9,12,5,-1,4
501184,2016,8,24,49.24488216,-123.0626945,6,22,2,-1,6
424627,2014,3,16,49.22560581,-123.123666,18,39,6,-1,13
329716,2011,5,8,49.28347334,-123.1042229,5,19,6,-1,1
270709,2009,2,1,49.28347347,-123.1109418,2,9,6,-1,1
17618,2003,2,6,49.26704793,-123.0695617,6,47,3,-1,4
435960,2014,11,12,49.22364827,-123.0386327,22,0,2,-1,8
348081,2011,10,27,49.25651724,-123.1848425,0,0,3,-1,2
299588,2010,12,15,49.23020568,-123.090525,18,32,2,-1,20
330472,2011,7,9,49.23526553,-123.1556035,16,30,5,-1,0
108684,2005,4,8,49.27590582,-123.1301737,21,0,4,-1,1
255352,2008,6,25,49.23234363,-123.0324753,19,0,2,-1,14
12551,2003,1,30,49.27763542,-123.102055,11,50,3,-1,1
101371,2005,7,5,49.27860491,-123.0993865,17,30,1,-1,19
321987,2011,3,14,49.25459511,-123.0582233,12,0,0,-1,6
401316,2013,2,24,49.25283327,-123.0897431,22,0,6,-1,6
98833,2004,7,5,49.28299186,-123.0912053,20,0,0,-1,19
181800,2006,4,17,49.22629216,-123.0657064,9,25,0,-1,21
272721,2009,9,2,49.26320782,-123.0667586,18,45,2,-1,4
475201,2016,4,24,49.24229011,-123.1623301,20,30,6,-1,0
302296,2010,8,19,49.2761978,-123.1196937,23,43,3,-1,1
351351,2012,2,26,49.27924169,-123.124947,15,3,6,-1,1
487944,2016,8,8,49.23669903,-123.0249094,23,0,0,-1,14
244667,2008,8,17,49.23134532,-123.0714878,21,0,6,-1,21
321172,2011,3,31,49.26267981,-123.1920995,12,0,3,-1,23
125768,2005,9,9,49.2765789,-123.063574,0,0,4,-1,4
281408,2009,10,11,49.26593742,-123.125555,6,45,6,-1,3
413756,2014,4,6,49.28119471,-123.1260379,0,30,6,-1,22
300213,2010,7,24,49.24535981,-123.0405375,15,0,5,-1,14
265842,2009,7,8,49.24929159,-123.0989865,0,0,2,-1,15
336573,2011,6,15,49.27994053,-123.1143486,7,42,2,-1,1
144395,2006,11,12,49.26526106,-123.0888105,12,0,6,-1,11
336542,2011,4,26,49.26435295,-123.0866191,9,0,1,-1,11
166130,2006,5,29,49.24212595,-123.0364308,17,55,0,-1,14
410595,2014,6,1,49.24605969,-123.1610832,0,0,6,-1,0
435015,2014,3,3,49.26057486,-123.0792441,9,0,0,-1,11
427028,2014,6,3,49.237767,-123.0879543,0,0,1,-1,6
403060,2013,8,24,49.21081412,-123.1158033,12,0,5,-1,10
96350,2004,6,5,49.28428274,-123.097928,18,0,5,-1,19
191578,2007,5,10,49.28026889,-123.0911388,15,31,3,-1,19
440441,2014,1,26,49.27961699,-123.1068157,14,0,6,-1,1
45533,2003,3,12,49.2278086,-123.1386165,1,0,2,-1,13
289433,2009,6,24,49.29948478,-123.135713,13,0,2,-1,18
454436,2015,3,17,49.28496261,-123.1296973,0,46,1,-1,22
453310,2015,11,15,49.2644366,-123.1311084,8,0,6,-1,3
184308,2006,12,9,49.26237061,-123.1716007,22,35,5,-1,9
105356,2005,11,15,49.26842653,-123.0389082,22,0,1,-1,5
14286,2003,11,25,49.23090582,-123.0537163,22,40,1,-1,21
187934,2007,9,11,49.233722,-123.1549603,13,25,1,-1,7
170095,2006,12,17,49.23390622,-123.1119861,13,0,6,-1,15
276761,2009,3,14,49.29014443,-123.131233,0,0,5,-1,22
237723,2008,2,25,49.28333512,-123.1128993,16,0,0,-1,1
88964,2004,11,11,49.27278045,-123.141119,13,0,3,-1,3
343749,2011,3,18,49.2547011,-123.0324947,19,30,4,-1,14
233812,2008,9,14,49.29702513,-123.1271048,19,0,6,-1,18
529893,2017,4,26,49.28889085,-123.1182547,22,46,2,-1,1
115598,2005,6,18,49.24849397,-123.0902199,13,0,5,-1,15
160128,2006,2,14,49.22001748,-123.1437314,20,0,1,-1,7
354458,2012,1,27,49.24945851,-123.1785437,18,30,4,-1,2
244262,2008,9,16,49.26282722,-123.1067785,0,30,1,-1,11
106134,2005,5,22,49.28441304,-123.1133248,17,0,6,-1,1
122177,2005,10,3,49.25880575,-123.1802644,8,0,0,-1,9
287179,2009,6,29,49.26381628,-123.1501131,11,0,0,-1,9
517092,2017,4,27,49.27226903,-123.0962389,9,0,3,-1,19
356470,2012,9,30,49.28022005,-123.0681753,2,37,6,-1,4
508880,2016,3,28,49.24799641,-123.0954033,4,0,0,-1,15
290580,2009,6,21,49.28437898,-123.1131996,0,0,6,-1,1
466808,2015,7,23,49.26471928,-123.2122558,20,0,3,-1,23
274673,2009,12,13,49.2697365,-123.0565397,11,0,6,-1,5
491688,2016,1,22,49.2753465,-123.1230316,6,33,4,-1,1
120799,2005,12,8,49.2647197,-123.0872017,12,0,3,-1,11
442636,2015,1,5,49.26226976,-123.0682098,10,26,0,-1,6
249503,2008,7,12,49.25415588,-123.0679371,16,0,5,-1,6
381888,2013,4,29,49.25922751,-123.1051222,5,45,0,-1,11
247627,2008,4,27,49.26582837,-123.1205126,12,55,6,-1,3
93069,2004,1,5,49.28400477,-123.109956,0,30,0,-1,1
27762,2003,7,22,49.27947275,-123.0791515,9,0,1,-1,19
14823,2003,3,31,49.26959256,-123.0753266,23,0,0,-1,4
132486,2005,8,11,49.289166,-123.140366,21,0,3,-1,22
148399,2006,11,9,49.22453298,-123.1319274,1,0,3,-1,13
310401,2010,10,13,49.28411378,-123.0980686,22,0,2,-1,19
129295,2005,8,24,49.27797957,-123.1270159,1,50,2,-1,1
16923,2003,9,14,49.27861366,-123.1182711,1,0,6,-1,1
423534,2014,9,28,49.25636188,-123.0891016,9,0,6,-1,6
204053,2007,2,28,49.28578211,-123.1265757,9,22,2,-1,22
159803,2006,9,14,49.28113273,-123.0600017,20,29,3,-1,4
336527,2011,3,19,49.27401714,-123.128046,17,0,5,-1,1
240330,2008,8,25,49.28275276,-123.1347366,16,47,0,-1,22
153635,2006,7,14,49.27008207,-123.1325382,19,15,4,-1,3
54853,2004,8,6,49.23413032,-123.0281436,18,22,4,-1,14
448095,2015,2,11,49.26589057,-123.0968451,23,0,2,-1,11
486877,2016,5,20,49.27770641,-123.1140621,2,40,4,-1,1
505308,2016,12,19,49.26274759,-123.0971192,12,28,0,-1,11
162674,2006,5,27,49.27079632,-123.1710631,17,15,5,-1,9
391170,2013,11,29,49.26088211,-123.1451342,8,0,4,-1,3
429651,2014,11,22,49.26582808,-123.1205321,5,0,5,-1,3
56445,2004,6,23,49.22736723,-123.1715567,22,0,2,-1,7
